,WWTP_name,geometry,centroid
177,Grace Creek Wastewater Treatment Plant,"POLYGON ((-94.7571455 32.4642908, -94.7600418 32.4643209, -94.7601128 32.4584555, -94.7554689 32.4584915, -94.7546018 32.4615904, -94.7562621 32.4615737, -94.7562446 32.4638903, -94.7561505 32.4638905, -94.7550727 32.4638922, -94.7549317 32.4638925, -94.7541847 32.4638937, -94.7541592 32.4640872, -94.7545682 32.4642841, -94.754714 32.4643517, -94.7551869 32.4642267, -94.7561366 32.4642538, -94.7566881 32.4642742, -94.7571455 32.4642908))",POINT (-94.7577301440165 32.46128786304101)
178,Plant_387197610,"POLYGON ((-95.7088063 29.7856561, -95.7082987 29.7856546, -95.7083014 29.7868433, -95.7083037 29.7876619, -95.7083048 29.7880652, -95.7087901 29.7880696, -95.7087933 29.7868586, -95.7088063 29.7856561))",POINT (-95.70854874121866 29.786852277592043)
179,Plant_390310431,"POLYGON ((-94.9223442 29.8068973, -94.9210194 29.807114, -94.9207427 29.8058401, -94.9220676 29.8056235, -94.9223442 29.8068973))",POINT (-94.92154346416248 29.806368706488012)
180,Plant_390356943,"POLYGON ((-95.76869 29.8007561, -95.767488 29.8007547, -95.7674765 29.7996329, -95.7686734 29.7990111, -95.76869 29.8007561))",POINT (-95.76812541328525 29.80002735086036)
181,Hondo Sewer Treatment Plant,"POLYGON ((-99.1305358 29.337916, -99.1301929 29.3368234, -99.1301943 29.3355403, -99.1289588 29.3355276, -99.1289661 29.3367947, -99.1292132 29.3380871, -99.1299617 29.337916, -99.1305358 29.337916))",POINT (-99.12964124311874 29.336769321953586)
182,Plant_394652930,"POLYGON ((-95.5458474 29.6670496, -95.5453697 29.6670577, -95.544994 29.6671907, -95.5445673 29.6674768, -95.5433509 29.668466, -95.5421948 29.6686991, -95.5413795 29.6690813, -95.5402556 29.6689997, -95.5402824 29.6707523, -95.542227 29.670736, -95.542227 29.6706754, -95.5426213 29.6706707, -95.542624 29.6707173, -95.5459151 29.6706567, -95.5458474 29.6670496))",POINT (-95.54351782602434 29.669378195016836)
183,Plant_395202802,"POLYGON ((-97.6218447 30.5252639, -97.6218919 30.5267257, -97.6217877 30.5267294, -97.621694 30.5267228, -97.6217194 30.5284568, -97.6210853 30.5287242, -97.6209708 30.5287294, -97.6209472 30.5287675, -97.6208839 30.5287373, -97.6207466 30.5287981, -97.6207207 30.5287368, -97.6201206 30.5287396, -97.6199422 30.5289512, -97.6199086 30.5289857, -97.6198254 30.528929, -97.6177397 30.528942, -97.61771 30.5277944, -97.6179797 30.5277907, -97.6179704 30.5268257, -97.6190276 30.5254707, -97.6191682 30.5253938, -97.6193841 30.5253709, -97.6196399 30.5254076, -97.6197591 30.5254428, -97.6198907 30.5254548, -97.6199783 30.5254326, -97.6200219 30.5252941, -97.6218447 30.5252639))",POINT (-97.61990315161155 30.527173059252323)
184,Plant_395476334,"POLYGON ((-95.6656415 29.6475862, -95.6643447 29.6484814, -95.6643259 29.6476084, -95.6656415 29.6475862))",POINT (-95.6647707 29.6478919871641)
185,Plant_396000140,"POLYGON ((-95.259697 29.7086811, -95.2594127 29.7086578, -95.2591069 29.7086718, -95.2582432 29.7087184, -95.2578945 29.7086252, -95.257578 29.7086718, -95.2568753 29.7084668, -95.256591 29.7086391, -95.2563871 29.7089839, -95.2561189 29.7098226, -95.2562584 29.7102606, -95.2607699 29.7118913, -95.2609791 29.711034, -95.2610864 29.7106426, -95.2611829 29.710391, -95.2614029 29.709967, -95.2617891 29.7094825, -95.2605338 29.7090072, -95.2603783 29.7089933, -95.2599598 29.7088302, -95.259697 29.7086811))",POINT (-95.25893923864103 29.709952558017164)
186,Plant_397803062,"POLYGON ((-95.1827379 30.0370985, -95.1817544 30.0385555, -95.1834496 30.0414486, -95.1843505 30.0414579, -95.1857668 30.0426095, -95.1870596 30.0426188, -95.1876443 30.0430228, -95.1879273 30.0425325, -95.1871025 30.0417087, -95.1864212 30.0410725, -95.1834319 30.0373453, -95.1829614 30.0370975, -95.1828418 30.0368298, -95.1827379 30.0370985))",POINT (-95.18440454114538 30.040139140823282)
187,Plant_398501704,"POLYGON ((-95.4932442 30.5391831, -95.4934014 30.5389449, -95.4929089 30.5387038, -95.4927517 30.5389421, -95.4932442 30.5391831))",POINT (-95.49307653823757 30.538943454834488)
188,Plant_398724191,"POLYGON ((-95.633842 30.9733613, -95.6339237 30.9744825, -95.635785 30.9743401, -95.6357713 30.9740476, -95.6357825 30.9734229, -95.633842 30.9733613))",POINT (-95.63479823479473 30.973899091422872)
189,Plant_398768865,"POLYGON ((-97.7490568 31.4461656, -97.7518376 31.4461932, -97.7518562 31.4448295, -97.7490754 31.4448018, -97.7490568 31.4461656))",POINT (-97.75045648294365 31.445497511180506)
190,Plant_400879359,"POLYGON ((-95.4561854 29.6162898, -95.4561828 29.617106, -95.4561795 29.6181086, -95.4556831 29.6181571, -95.4543205 29.6176908, -95.4533364 29.6176236, -95.4527326 29.6177001, -95.4527004 29.6155036, -95.4533656 29.6155082, -95.4533868 29.616326, -95.454315 29.616314, -95.4561854 29.6162898))",POINT (-95.45443283162653 29.616972734355986)
191,Turkey Creek Wastewater Treatment Plant,"POLYGON ((-95.6200126 29.766895, -95.6216311 29.7668778, -95.6219583 29.7670035, -95.6221114 29.7673157, -95.6221565 29.7676547, -95.622157 29.7679642, -95.6222292 29.768261, -95.6221031 29.769069, -95.6216526 29.7690712, -95.6210411 29.7688151, -95.6198707 29.7687926, -95.6196165 29.7686247, -95.6198943 29.7671167, -95.6200126 29.766895))",POINT (-95.62098755790613 29.767929673615317)
192,Salado Creek Water Recycling Center,"POLYGON ((-98.4256322 29.2888876, -98.4301429 29.2834509, -98.4276846 29.2818993, -98.4282302 29.2812417, -98.4277174 29.2809181, -98.427404 29.2812959, -98.4266452 29.280817, -98.4241433 29.2838327, -98.4246766 29.2841693, -98.4242034 29.2847396, -98.4224358 29.2868702, -98.4256322 29.2888876))",POINT (-98.42626464651804 29.28486155578715)
193,Plant_402905532,"POLYGON ((-97.1636776 29.417631, -97.1657377 29.4171596, -97.1653976 29.416871, -97.1651722 29.416667, -97.1650662 29.4165708, -97.1645581 29.4163245, -97.163891 29.416159, -97.1632747 29.4163012, -97.1633993 29.4167721, -97.1636776 29.417631))",POINT (-97.16430772031362 29.41687916049412)
194,Plant_403306332,"POLYGON ((-102.1482804 32.0368481, -102.1434548 32.0379696, -102.1434299 32.0378853, -102.1431382 32.0367242, -102.1423043 32.0346321, -102.1471351 32.0334282, -102.1471411 32.0334269, -102.1472154 32.0336501, -102.1482804 32.0368481))",POINT (-102.1453282738115 32.03570721449331)
195,Lufkin Wastewater Treatment Plant,"POLYGON ((-94.7500136 31.2850317, -94.7486242 31.2853756, -94.7485383 31.285834, -94.7482701 31.2864621, -94.748769 31.2875623, -94.7481897 31.2877686, -94.7480073 31.2881124, -94.7489675 31.2901845, -94.7509148 31.2895152, -94.7511884 31.2890384, -94.751478 31.2889421, -94.7506841 31.287223, -94.7512581 31.2870122, -94.7504427 31.2852609, -94.7500136 31.2850317))",POINT (-94.74969509709247 31.287617328558117)
196,Plant_414255079,"POLYGON ((-98.6278695 29.7429993, -98.6269367 29.7428392, -98.6267758 29.742802, -98.6265934 29.7416469, -98.627449 29.7415747, -98.6277924 29.7415467, -98.6280194 29.7414822, -98.6280465 29.7415578, -98.6278695 29.7429993))",POINT (-98.62735038925146 29.742212313756575)
197,Plant_417490538,"POLYGON ((-101.430356 32.2558804, -101.4303272 32.2557885, -101.4298464 32.2542517, -101.4261637 32.2550796, -101.4262603 32.2554017, -101.4249138 32.2556898, -101.4252652 32.2568398, -101.426609 32.2565495, -101.4265473 32.2563453, -101.4269952 32.2561888, -101.4272822 32.2561231, -101.4273305 32.2562092, -101.4274083 32.2562614, -101.4274914 32.2562841, -101.4276229 32.2562682, -101.4285536 32.2560686, -101.4285965 32.2562319, -101.430356 32.2558804))",POINT (-101.42776599260311 32.25554760127618)
198,Plant_423013197,"POLYGON ((-101.7993709 33.56268, -101.7992196 33.5625788, -101.7990248 33.5624802, -101.7989784 33.5624677, -101.7989005 33.5624227, -101.798854 33.5623815, -101.7986757 33.5620819, -101.7987806 33.5619021, -101.7986772 33.5616561, -101.7980569 33.5607584, -101.7982981 33.5606347, -101.7979085 33.5600779, -101.7984374 33.5598181, -101.7989859 33.5597307, -101.7990023 33.5597282, -101.7991186 33.5596917, -101.7988806 33.5589457, -101.8001876 33.5586507, -101.8006506 33.5599717, -101.8006641 33.5600629, -101.8008229 33.5600766, -101.8008214 33.5601303, -101.8008229 33.5601603, -101.8008274 33.5603163, -101.8009922 33.5603139, -101.8010335 33.5603138, -101.8010731 33.5603126, -101.801698 33.5603076, -101.8017384 33.5602914, -101.8028113 33.5602614, -101.8034721 33.5602439, -101.8034751 33.5602789, -101.8035919 33.5602677, -101.8036337 33.5602753, -101.8037043 33.5602751, -101.8037148 33.5605374, -101.8036863 33.5605124, -101.8035545 33.5609619, -101.803532 33.5612116, -101.803556 33.5617061, -101.803553 33.5617922, -101.803493 33.5619895, -101.8026165 33.5626912, -101.8018014 33.5633554, -101.8008978 33.5633742, -101.8005966 33.5636938, -101.8005532 33.5636762, -101.7999014 33.5634129, -101.799756 33.5633042, -101.7994848 33.5628947, -101.7993709 33.56268))",POINT (-101.80073787605714 33.561312318594425)
199,Plant_423421670,"POLYGON ((-97.9817607 29.5831246, -97.9818023 29.5830957, -97.9818463 29.5830845, -97.981892 29.5830806, -97.9824367 29.583142, -97.9824402 29.5831079, -97.9825804 29.5831298, -97.9826423 29.5831636, -97.9826806 29.5832029, -97.9826996 29.5832476, -97.9826991 29.5833031, -97.9826827 29.5833494, -97.9826556 29.5833887, -97.9826074 29.5834227, -97.9825541 29.5834389, -97.9824883 29.5834493, -97.9818372 29.5833626, -97.9817897 29.5833364, -97.9817559 29.5833015, -97.9817292 29.5832551, -97.9817226 29.5832096, -97.9817369 29.5831623, -97.9817607 29.5831246))",POINT (-97.9822210594958 29.583259669855344)
200,Plant_423791811,"POLYGON ((-95.7012553 29.70265, -95.7012286 29.7018588, -95.700639 29.7018738, -95.7006657 29.702665, -95.7012553 29.70265))",POINT (-95.70094715000714 29.70226188726952)
201,Dallas Elm Fork Water Treatment Plant,"POLYGON ((-96.9102203 32.9755094, -96.9150317 32.975595, -96.9150379 32.975429, -96.9160583 32.9754082, -96.9204494 32.9748385, -96.9191117 32.9734476, -96.9187642 32.973084, -96.9184729 32.972715, -96.9181834 32.9723429, -96.9177266 32.9716191, -96.9173662 32.9708997, -96.9165345 32.9686713, -96.9149798 32.9688568, -96.9149828 32.9690492, -96.9141924 32.969048, -96.9141939 32.9688428, -96.9122824 32.9688241, -96.9122008 32.968842, -96.9121428 32.9688969, -96.9121016 32.9692369, -96.9117323 32.9703523, -96.9116489 32.9714808, -96.9115128 32.9721189, -96.9111727 32.9727285, -96.9107274 32.9733952, -96.9104769 32.9738181, -96.9102976 32.9743005, -96.9101832 32.9747986, -96.9102203 32.9755094))",POINT (-96.91471264338847 32.97260157800585)
202,West Memorial Municipal Utlty,"POLYGON ((-95.7556871 29.7741157, -95.7557612 29.7740362, -95.7560578 29.7737176, -95.7552787 29.7728123, -95.7551939 29.7727687, -95.7551154 29.7727551, -95.7536986 29.7727496, -95.7537256 29.7745744, -95.7549664 29.7745712, -95.754966 29.7744889, -95.7549642 29.7741205, -95.7552253 29.7741187, -95.7554492 29.7741173, -95.7555968 29.7741163, -95.7556871 29.7741157))",POINT (-95.7546570201401 29.773622331066534)
203,North Laredo Wastewater Treatment Plant,"POLYGON ((-99.4655945 27.5925055, -99.4662158 27.5948734, -99.4594226 27.5974117, -99.4593998 27.5969765, -99.4592656 27.5945955, -99.4595662 27.5944968, -99.4595461 27.5944088, -99.4605995 27.5941484, -99.4609068 27.5940437, -99.4655945 27.5925055))",POINT (-99.46256247419822 27.594879662701437)
204,Plant_429500323,"POLYGON ((-95.6572919 29.8321358, -95.6573033 29.8306338, -95.6559876 29.8306263, -95.6559762 29.8321283, -95.6572919 29.8321358))",POINT (-95.65663974999192 29.83138103532526)
205,Plant_435423835,"POLYGON ((-95.6847932 29.8139591, -95.684069 29.8139614, -95.6840596 29.8133098, -95.6844096 29.813304, -95.6845826 29.8131609, -95.6847878 29.8131574, -95.6847932 29.8139591))",POINT (-95.68444509511426 29.81360039023967)
206,City of Kilgore Wastewater Treatment Plant,"POLYGON ((-94.8502557 32.3983757, -94.8469737 32.3981247, -94.8470437 32.3970861, -94.8469504 32.3969729, -94.8481863 32.3960573, -94.8502369 32.3960931, -94.8502557 32.3983757))",POINT (-94.84875063912926 32.3972269229825)
207,Plant_436633122,"POLYGON ((-97.396325 31.4154811, -97.3963529 31.4154774, -97.3963873 31.4155764, -97.3963465 31.4156626, -97.3962863 31.4157103, -97.3950616 31.4161742, -97.3946662 31.4154554, -97.3956761 31.4150447, -97.3958351 31.4153436, -97.3961896 31.4152941, -97.3962111 31.4153912, -97.3962399 31.4154939, -97.396325 31.4154811))",POINT (-97.39548193260471 31.415601873175223)
208,Plant_436633369,"POLYGON ((-97.3950616 31.4161742, -97.3946662 31.4154554, -97.3956761 31.4150447, -97.3958351 31.4153436, -97.3961896 31.4152941, -97.3962112 31.4151908, -97.3964476 31.4151614, -97.3965228 31.4156199, -97.3962863 31.4157103, -97.3950616 31.4161742))",POINT (-97.39556363459612 31.41558216338627)
209,Plant_440007576,"POLYGON ((-95.5781304 29.9849052, -95.5781275 29.9863833, -95.5793108 29.986385, -95.5793138 29.984907, -95.5781304 29.9849052))",POINT (-95.57872061835722 29.98564510002565)
210,Plant_446554869,"POLYGON ((-101.6001035 35.6470379, -101.6001291 35.6499301, -101.5968876 35.6499491, -101.596862 35.6470568, -101.6001035 35.6470379))",POINT (-101.59849554072439 35.6484934532305)
211,Plant_450620641,"POLYGON ((-95.7218263 29.80273, -95.7218221 29.8024313, -95.7218497 29.8021639, -95.7212568 29.802009, -95.7211527 29.8019666, -95.7205747 29.8019408, -95.7205705 29.8027429, -95.721286 29.8027355, -95.7218263 29.80273))",POINT (-95.72116579721269 29.802372312827917)
212,Plant_451361536,"POLYGON ((-95.7026008 29.8492776, -95.7025876 29.8489301, -95.701944 29.8489443, -95.7015466 29.8489187, -95.7013759 29.8488845, -95.7012051 29.8488332, -95.701215 29.8495481, -95.7021969 29.849551, -95.7026008 29.8492776))",POINT (-95.70185279922832 29.849220173492867)
213,Plant_451362262,"POLYGON ((-95.7006721 29.8564003, -95.6994699 29.8564029, -95.6994728 29.857809, -95.6997726 29.8578014, -95.6999502 29.8576626, -95.7004218 29.8568876, -95.7006721 29.8564003))",POINT (-95.6999118058945 29.856980469398255)
214,Waste Water Plant,"POLYGON ((-95.995635 30.0990602, -95.99585 30.0980139, -95.9965794 30.098132, -95.9967646 30.098041, -95.9968509 30.0975263, -95.9959848 30.0974057, -95.995707 30.097571, -95.9951999 30.0975007, -95.9949328 30.0974637, -95.9949298 30.0974802, -95.9944688 30.0974129, -95.9941705 30.0975865, -95.9938821 30.0975933, -95.9938515 30.097761, -95.99378 30.0978122, -95.9936931 30.0982888, -95.9936609 30.098465, -95.994422 30.098569, -95.9943404 30.0990162, -95.99504 30.0991118, -95.9950744 30.0989752, -95.995635 30.0990602))",POINT (-95.99511172940696 30.09813026672114)
215,Plant_457908661,"POLYGON ((-95.6975458 29.578211, -95.6974849 29.5765926, -95.6974657 29.5765146, -95.697424 29.5764477, -95.6973696 29.576406, -95.6965977 29.5760243, -95.6965336 29.5760215, -95.6961268 29.5760522, -95.6960051 29.5760466, -95.6957713 29.5760104, -95.6948937 29.5758739, -95.6946919 29.5758795, -95.6945478 29.5759185, -95.6944485 29.5759603, -95.694346 29.5760466, -95.6943364 29.5761887, -95.6943492 29.5770327, -95.694378 29.5771163, -95.6944389 29.5771609, -95.6956432 29.5773503, -95.6955599 29.5775926, -95.696524 29.5778851, -95.6964888 29.5779854, -95.6967226 29.5780578, -95.6967738 29.5779408, -95.697155 29.578055, -95.6972383 29.5782305, -95.6975458 29.578211))",POINT (-95.69605448430907 29.57688824866304)
216,City of Mt. Enterprise Wastewater Treatment Plant,"POLYGON ((-94.6865918 31.8949751, -94.6844523 31.8953875, -94.6841784 31.8939341, -94.6863434 31.8936904, -94.6865918 31.8949751))",POINT (-94.68536957009083 31.894500454238273)
217,Plant_462435903,"POLYGON ((-96.6270916 31.0028195, -96.6271519 31.0028425, -96.6272083 31.0028345, -96.6272579 31.0028149, -96.6273062 31.0028643, -96.6273504 31.002908, -96.6274269 31.0029368, -96.62751 31.0029506, -96.627573 31.0029506, -96.6276159 31.0029368, -96.6276642 31.0029149, -96.6277286 31.0028712, -96.6277715 31.0028322, -96.627805 31.0027793, -96.6278278 31.002677, -96.6278211 31.0026011, -96.6277876 31.0025321, -96.6277487 31.0024632, -96.6277018 31.0024264, -96.627624 31.0023942, -96.6275113 31.0023781, -96.6274416 31.0023884, -96.627392 31.0024057, -96.6273383 31.0024356, -96.6272887 31.0024724, -96.6272311 31.0025252, -96.627215 31.0025551, -96.6272069 31.0026, -96.6272069 31.0026482, -96.6272176 31.0027253, -96.6272311 31.0027678, -96.6272015 31.0027988, -96.6271707 31.0028149, -96.6271425 31.0028138, -96.6270916 31.0028195))",POINT (-96.62751203975895 31.0026658545538)
218,Plant_468105571,"POLYGON ((-97.010077 32.3068293, -97.0095473 32.3071478, -97.009165 32.3067069, -97.0095801 32.3064439, -97.0096874 32.3063822, -97.0097447 32.3064532, -97.010077 32.3068293))",POINT (-97.00961880232285 32.30676587940912)
219,Plant_471507065,"POLYGON ((-95.634589 29.9783175, -95.6351032 29.9778655, -95.6352437 29.9779854, -95.635789 29.9784508, -95.6352747 29.9789028, -95.634589 29.9783175))",POINT (-95.63518898466475 29.978384137508293)
220,Plant_472307515,"POLYGON ((-95.5533796 30.6460086, -95.5526769 30.644324, -95.5511641 30.6447671, -95.551899 30.6464978, -95.5533796 30.6460086))",POINT (-95.55227582324656 30.645399412333962)
221,Plant_473810453,"POLYGON ((-96.2757342 32.6850811, -96.2734924 32.6855792, -96.2745625 32.6890005, -96.27687 32.6885779, -96.2757342 32.6850811))",POINT (-96.27517092675639 32.687063677063094)
222,Rolling Fork Water #1,"POLYGON ((-95.5336667 29.8926034, -95.5332377 29.8927289, -95.533166 29.8925596, -95.5336069 29.8924399, -95.5336667 29.8926034))",POINT (-95.53341742194564 29.892583168159153)
223,Plant_480419295,"POLYGON ((-99.8767412 32.2387732, -99.8764773 32.2388972, -99.8762735 32.2385763, -99.8762817 32.2382207, -99.8765401 32.2382076, -99.8765438 32.2385647, -99.8766093 32.2385655, -99.8767412 32.2387732))",POINT (-99.87646127231831 32.238546557290846)
224,Plant_483482858,"POLYGON ((-95.7267692 29.7397558, -95.7292425 29.7403289, -95.7289862 29.741163, -95.7269711 29.7406962, -95.7267692 29.7397558))",POINT (-95.72799268225987 29.74047085865943)
225,Plant_484579817,"POLYGON ((-95.3407637 29.6461694, -95.3407798 29.6464118, -95.3379982 29.6466444, -95.3379474 29.646216, -95.3375019 29.6462573, -95.3373439 29.646272, -95.3372703 29.6454989, -95.3374006 29.6453715, -95.337482 29.6452753, -95.337723 29.6450659, -95.3379412 29.6448932, -95.3381171 29.6448026, -95.3383027 29.6447715, -95.3385535 29.644763, -95.3389052 29.6448309, -95.3391787 29.6449158, -95.3397031 29.6451366, -95.340032 29.6453404, -95.340501 29.6457225, -95.3407517 29.6459914, -95.3407637 29.6461694))",POINT (-95.33890701620874 29.645765363698892)
226,Plant_491168334,"POLYGON ((-97.6492095 27.8002977, -97.6503012 27.8002906, -97.651071 27.8003903, -97.6510978 27.8004709, -97.6505962 27.8010688, -97.6508403 27.8012397, -97.650277 27.801923, -97.6488394 27.8010048, -97.6492095 27.8002977))",POINT (-97.6499754721189 27.80093576497989)
227,Plant_503845879,"POLYGON ((-95.5052611 29.5385598, -95.5052776 29.5374748, -95.5046425 29.5374806, -95.5046674 29.5385828, -95.5052611 29.5385598))",POINT (-95.50496127584466 29.53801837597879)
228,Plant_505598858,"POLYGON ((-98.5191538 33.994556, -98.5172716 33.9945393, -98.5172716 33.994983, -98.5160163 33.9949863, -98.516019 33.9954777, -98.5191599 33.9954822, -98.5191538 33.994556))",POINT (-98.5178040488371 33.99507099548497)
